,matchId,gameId,gameMode,gameVersion,championName,championId,teamPosition,win,allInPings,assistMePings,assists,baronKills,basicPings,champExperience,champLevel,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,eligibleForProgression,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,pushPings,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamEarlySurrendered,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,takedowns,goldPerMinute,damagePerMinute,baronTakedowns,dragonTakedowns,turretTakedowns.1,gameLength,killParticipation,visionScorePerMinute,jungleCsBefore10Minutes,enemyJungleMonsterKills,controlWardsPlaced,wardTakedowns,kda,teamDamagePercentage,maxCsAdvantageOnLaneOpponent,maxLevelLeadLaneOpponent,primaryStyle,subStyle
749,KR_6957014059,6957014059,CLASSIC,14.3.558.8314,Quinn,133,TOP,True,1,1,0,0,0,5,1,0,0,3,0,0,0,158,0,1,0,0,0,False,0,0,False,True,False,False,True,False,0,971,950,0,TOP,0,0,0,1083,2003,1036,0,0,0,3340,6,0,1,NONE,0,0,1,81,0,0,0,0,0,0,0,0,0,0,0,1,0,242,242,628,5877,0,0,SUPPORT,0,0,0,1,0,1,14,1,4,61,False,0,110,256,256,0,628,17,0,0,1,6,1,0,14,14,0,0,0,0,0,0,0,0,0,0,1.0,527.1981999587197,139.02763539924663,0.0,0.0,0.0,110.5110017,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.1162629957426152,,,"8005, 9111, 9104, 8014","8135, 8143"
750,KR_7003652711,7003652711,CLASSIC,14.6.570.6276,Fiora,114,TOP,False,0,0,2,0,0,9389,12,0,0,3,1580,1674,1580,15688,0,5,2,0,0,True,0,0,False,False,False,False,False,True,0,6318,6300,0,TOP,0,0,0,1055,3074,1036,3057,3047,0,3340,14,0,1,TOP,365,0,1,456,782,452,3985,1,0,0,0,0,0,0,0,9,0,59833,9847,16145,4655,0,0,SOLO,0,75,9,12,4,2,12,2,4,212,False,3,1252,69446,14895,0,20343,8546,209,123,54,119,3,0,8830,4595,213,1,1,3,0,0,17,2,3,6,3.0,302.5821358616568,713.2882661989171,0.0,0.0,1.0,1252.9684802,0.25,0.8288974227742716,0.0,0.0,2.0,3.0,0.6,0.3676193169133389,21.0,1.0,"8010, 9111, 9104, 8299","8473, 8242"
751,KR_6897253169,6897253169,CLASSIC,14.1.552.9668,Rumble,68,TOP,False,0,0,1,0,0,7744,11,0,0,2,1557,1557,1557,7893,0,3,0,0,0,True,1,0,False,False,False,False,False,True,1,5642,5450,0,TOP,0,0,0,1056,3111,6653,3113,0,0,3340,14,0,1,NONE,0,0,1,358,52134,6218,8027,0,2,0,0,0,0,0,0,1,0,12056,156,3376,907,0,0,SUPPORT,0,63,59,74,5,3,4,3,14,20,False,5,1078,70636,6839,0,11543,603,0,105,131,63,1,0,6445,464,140,0,0,2,0,0,5,0,0,4,2.0,313.82085387099045,380.3703131060133,0.0,0.0,0.0,1078.8570537,0.1818181818181818,0.3261705542837312,0.0,0.0,0.0,0.0,0.6666666666666666,0.2490916496319157,0.0,1.0,"8229, 8275, 8233, 8237","8473, 8242"
752,KR_6954575779,6954575779,CLASSIC,14.3.558.8314,Senna,235,UTILITY,True,0,0,19,1,0,17437,17,0,0,15,2815,9535,2815,9159,0,6,12,0,0,True,5,0,False,False,False,False,False,False,0,14416,12125,0,UTILITY,0,1,0,3142,3179,3877,3035,3094,3009,3364,37,2,8,BOTTOM,616,4,1,681,1127,664,16871,0,7,0,0,1,0,0,1,9,0,82890,26988,8190,4419,0,0,SUPPORT,0,79,47,33,9,7,6,5,4,265,False,34,2188,86759,27827,3295,26076,13571,2952,52,285,156,5,0,2741,174,1014,1,4,5,0,0,82,13,10,40,27.0,395.32633517367873,763.0607330286226,1.0,1.0,4.0,2188.096741,0.627906976744186,2.274624399746312,0.0,0.0,12.0,17.0,4.5,0.1776545235644068,17.600000023841858,2.0,"8021, 8009, 9104, 8017","8410, 8345"
753,KR_6975082005,6975082005,CLASSIC,14.4.562.8237,Lux,99,UTILITY,True,1,0,11,0,0,13732,15,0,14,5,2730,6600,2730,12353,0,5,3,0,0,True,5,0,False,False,True,False,False,False,1,10488,8025,0,UTILITY,1,2,0,0,3020,3871,3165,4646,3145,3364,20,0,2,BOTTOM,0,0,1,498,49217,20735,5774,0,0,0,0,1,0,0,21,5,0,10924,1207,11017,6025,1,0,SUPPORT,0,49,49,192,15,3,14,6,4,375,False,57,2029,77907,22815,2522,17416,2865,0,47,245,125,1,0,17764,872,624,1,5,3,0,0,96,3,11,38,13.0,310.1083323112213,674.6114186004797,1.0,3.0,5.0,2029.2369333,0.5909090909090909,2.845069225194822,0.0,0.0,2.0,11.0,2.6,0.2410937091629367,18.0,1.0,"8229, 8226, 8210, 8237","8009, 8014"
754,KR_6934336816,6934336816,CLASSIC,14.2.556.3141,Rengar,107,JUNGLE,True,0,1,1,0,0,7647,11,0,3,6,1554,28481,1554,8697,0,2,2,1,1,True,2,0,False,False,False,False,False,True,0,7504,5900,0,JUNGLE,0,0,0,0,3077,6697,2055,1037,2422,3364,15,1,4,NONE,461,4,2,810,19263,147,3357,0,102,0,0,0,0,0,8,2,0,77763,3420,15716,1626,0,0,SUPPORT,0,131,50,51,2,11,11,1,4,101,False,2,1123,138006,3852,0,19624,12050,0,16,153,47,1,0,40980,284,550,1,1,0,0,0,17,3,1,2,5.0,400.64077913104455,205.68250667100392,0.0,1.0,1.0,1123.9029109,0.2,0.9460367015675116,48.00000008940697,4.0,2.0,1.0,2.5,0.0835714950551513,17.999999970197678,1.0,"8369, 8304, 8321, 8347","8143, 8135"
755,KR_7031143365,7031143365,CLASSIC,14.7.571.9528,Ekko,245,JUNGLE,False,0,4,0,0,0,11891,14,0,6,1,0,5801,0,14565,0,0,1,1,1,True,1,0,False,False,False,False,False,True,1,10191,8825,0,JUNGLE,0,0,0,3115,3020,3100,3145,0,0,3364,14,1,5,JUNGLE,0,5,2,0,162049,5523,5799,0,179,0,0,0,0,0,17,7,0,38507,1493,19124,5488,0,0,NONE,0,124,46,120,5,15,11,4,4,237,False,10,1545,263143,7610,0,25280,18183,0,23,689,0,1,0,62585,593,357,0,0,5,0,0,15,1,3,3,5.0,395.7539619805296,295.53464867256787,0.0,1.0,0.0,1545.1950683,0.2777777777777778,0.5959658692457732,64.00000011920929,18.0,1.0,3.0,5.0,0.1351094279384148,34.60000017285347,1.0,"8128, 8143, 8138, 8135","8347, 8321"
756,KR_7031143365,7031143365,CLASSIC,14.7.571.9528,AurelionSol,136,MIDDLE,False,0,0,5,0,0,12623,14,0,22,3,2600,2799,2600,9315,0,4,1,0,0,True,3,2,False,False,False,False,False,True,12,8754,8525,0,MIDDLE,0,0,0,3116,6653,1052,3047,1052,1029,3363,22,0,0,MIDDLE,0,0,0,473,92893,10474,4433,0,1,0,0,0,0,0,1,8,0,6902,462,10414,6570,0,0,SOLO,0,109,23,53,7,2,12,3,4,168,False,7,1545,102484,10936,0,16494,2079,0,186,190,72,1,0,2689,0,1646,1,2,5,0,0,16,1,1,10,5.0,339.9409238604415,424.6746885472182,0.0,1.0,2.0,1545.1950683,0.2777777777777778,0.6599932194607986,0.0,0.0,1.0,1.0,1.25,0.1941483155604862,4.0,1.0,"8229, 8226, 8233, 8237","8014, 8009"
757,KR_6955654875,6955654875,CLASSIC,14.3.558.8314,Pyke,555,UTILITY,False,0,0,6,0,0,9790,12,0,2,14,0,0,0,14093,0,7,6,0,0,True,3,2,False,True,False,False,False,False,0,9305,8875,0,UTILITY,0,0,3,3869,3179,2055,3814,3158,3134,3364,29,2,5,BOTTOM,0,2,1,483,0,0,7861,0,0,0,1,0,0,0,10,10,0,16903,9642,13407,5196,0,0,SOLO,0,53,55,37,3,5,4,6,14,231,False,34,1779,22515,11181,0,21871,6144,0,27,98,115,1,0,5612,1538,601,0,0,9,0,0,96,8,13,47,11.0,313.7912900676047,377.0503393654628,0.0,0.0,0.0,1779.2779205,0.6111111111111112,3.269113533374516,0.0,0.0,6.0,13.0,1.5714285714285714,0.1414569136491434,0.0,1.0,"9923, 8126, 8136, 8106","8242, 8473"
758,KR_6939453656,6939453656,CLASSIC,14.3.558.8314,Lillia,876,JUNGLE,False,0,0,0,0,0,0,1,0,0,1,0,0,0,85,0,0,0,0,0,False,0,0,False,False,False,False,True,False,0,500,500,0,JUNGLE,0,0,0,1102,2003,0,0,0,0,3340,3,0,0,NONE,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,2,0,322,0,386,6504,0,0,SUPPORT,0,2,0,0,0,1,11,0,4,118,True,0,104,1360,0,0,386,206,0,0,0,0,1,0,868,0,0,0,0,0,0,0,0,0,0,0,0.0,288.14486116374746,0.0,0.0,0.0,0.0,104.1142982,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"8010, 9111, 9105, 8014","8234, 8232"
759,KR_6930091349,6930091349,CLASSIC,14.2.556.3141,Rell,526,UTILITY,True,0,0,27,0,0,14934,16,0,2,5,876,5504,876,56242,0,6,3,0,0,True,5,1,False,False,False,False,False,False,3,11822,11585,0,UTILITY,0,1,0,3869,3047,3109,3002,3075,3082,3364,27,2,5,BOTTOM,40,2,1,702,20734,7784,7819,0,0,1,0,1,0,0,0,5,0,11316,4620,17492,6333,0,0,SOLO,0,67,64,38,10,8,14,8,4,389,False,90,2261,35761,13934,0,27134,4668,0,31,375,168,1,0,3711,1530,1822,0,3,5,0,0,94,3,9,34,32.0,313.63483053316827,369.6633218167643,1.0,2.0,3.0,2261.710631,0.5818181818181818,2.512767885164231,0.0,0.0,3.0,9.0,5.333333333333333,0.0677599251438649,0.0,1.0,"8351, 8306, 8345, 8347","8473, 8242"
760,KR_7017344663,7017344663,CLASSIC,14.7.571.9528,Sett,875,TOP,False,0,3,1,0,0,13853,15,0,2,1,8392,10068,8392,39755,0,13,0,0,0,True,10,3,False,False,False,False,False,False,3,10516,12460,0,TOP,0,0,3,3181,6631,3047,3066,1028,1031,3340,23,0,1,TOP,0,0,1,248,0,0,32661,0,4,0,1,0,0,0,1,1,0,142317,14440,17480,3150,0,0,SOLO,0,115,33,44,11,4,12,6,4,211,False,37,2036,160908,18433,0,51668,2107,0,174,234,398,1,0,18590,3992,1526,3,3,11,0,0,17,0,1,9,2.0,309.8402707092278,543.0716785335895,0.0,0.0,3.0,2036.5550171,0.0833333333333333,0.5161475262594715,0.0,0.0,0.0,1.0,0.1538461538461538,0.1942419101767822,1.0,1.0,"8010, 9111, 9104, 8299","8242, 8444"
761,KR_6998675313,6998675313,CLASSIC,14.6.569.5139,Vayne,67,TOP,True,0,2,3,0,0,14297,15,0,1,4,8423,8423,8423,5951,0,1,2,1,0,True,1,0,False,False,False,False,False,True,0,11438,9500,0,TOP,0,0,0,1055,3006,3153,3123,3124,1043,3364,17,2,8,JUNGLE,0,6,2,607,5524,293,3208,0,11,0,0,0,0,0,0,1,0,89005,13360,7483,7,0,0,NONE,0,97,0,13,6,4,6,2,4,192,False,9,1354,108608,16827,0,10992,5212,0,179,105,21,1,0,14078,3173,300,2,2,1,0,0,16,2,3,4,11.0,506.5930010264877,745.2467178595367,0.0,0.0,2.0,1354.8029098,0.3333333333333333,0.7283631824393066,0.0,3.0,2.0,3.0,11.0,0.2200955441730543,83.14999994635582,3.0,"8008, 9111, 9104, 8014","8429, 8451"
762,KR_6998675313,6998675313,CLASSIC,14.6.569.5139,Akali,84,MIDDLE,False,0,0,4,0,0,11482,14,0,9,5,1397,2017,1397,9429,0,2,0,0,0,True,6,1,False,False,False,False,False,True,5,7560,7250,0,MIDDLE,0,0,1,1054,1058,3100,3145,0,3020,3340,17,1,4,MIDDLE,0,4,1,1107,62790,8932,1950,0,0,0,0,0,0,0,18,8,0,12925,1413,15409,3478,0,0,SOLO,0,114,18,44,14,3,14,3,4,361,False,3,1354,77313,11392,0,18358,1470,0,120,72,38,1,0,1597,1046,997,0,0,8,0,0,6,0,0,4,8.0,334.81909688673005,504.5200807388316,0.0,0.0,0.0,1354.8029098,0.4444444444444444,0.276876696245525,0.0,0.0,0.0,0.0,4.0,0.2262370763466143,2.0,1.0,"8021, 8009, 9105, 8014","8451, 8444"
763,KR_7005239088,7005239088,CLASSIC,14.6.570.6276,Pyke,555,UTILITY,False,0,1,7,0,0,10284,13,0,9,4,0,4228,0,8251,0,8,2,0,0,True,5,3,False,False,False,False,False,False,0,8603,8600,0,UTILITY,0,0,1,3117,3179,3876,6699,3134,0,3364,26,1,3,BOTTOM,0,2,1,756,295,35,13914,0,4,0,1,0,0,0,7,10,0,23833,5969,4015,6083,0,0,SUPPORT,0,40,48,22,7,6,14,6,4,120,False,29,1956,32046,7551,0,18566,2169,0,36,82,248,1,0,7917,1546,637,0,0,9,0,0,68,2,9,39,10.0,263.8914573357307,231.61457354198964,0.0,3.0,0.0,1956.1092012,0.3846153846153846,2.09918068558428,0.0,0.0,2.0,9.0,1.25,0.0883073087336249,6.0,1.0,"9923, 8126, 8136, 8106","8242, 8473"
764,KR_6934216963,6934216963,CLASSIC,14.2.556.3141,FiddleSticks,9,UTILITY,False,0,0,1,0,0,5565,9,0,0,6,85,129,85,4484,0,6,3,0,0,True,0,0,False,False,False,False,False,True,0,6059,5750,0,UTILITY,0,0,1,3876,3137,3047,6660,2055,0,3330,15,0,3,NONE,0,0,1,266,14229,5926,2316,0,0,0,0,0,0,0,0,10,0,798,260,7647,5418,0,0,SUPPORT,0,16,15,39,3,3,3,2,4,210,False,38,1161,15765,6187,0,10486,1081,0,24,249,78,1,0,737,0,522,0,0,5,0,0,46,4,4,11,4.0,313.07916052746054,319.69298649318193,0.0,0.0,0.0,1161.3012757,0.5,2.4023655896850435,0.0,0.0,3.0,4.0,0.6666666666666666,0.1601095998895232,4.0,1.0,"8229, 8226, 8210, 8237","8473, 8453"
765,KR_6899733243,6899733243,CLASSIC,14.1.553.2414,Malphite,54,TOP,True,0,0,16,0,0,21549,18,0,2,5,1571,11932,1571,49845,0,4,4,0,0,True,4,0,False,False,False,False,False,False,2,12646,11750,0,TOP,0,0,0,3068,3083,1057,3047,3075,1029,3364,31,0,0,TOP,45,0,0,675,80919,10655,8873,0,0,0,0,1,0,0,10,6,0,76673,2926,9752,5692,0,0,SOLO,0,64,71,139,10,4,12,2,4,90,False,31,2479,171587,13810,0,22893,4654,0,220,503,151,1,0,13994,228,4266,0,2,3,0,0,39,4,2,11,16.0,306.07450539481124,334.23138412406706,1.0,2.0,2.0,2479.1399793,0.3636363636363636,0.957032207072146,0.0,2.0,4.0,2.0,4.0,0.0924887401897379,9.0,1.0,"8229, 8226, 8210, 8237","8345, 8352"
766,KR_7039911851,7039911851,CLASSIC,14.8.576.8838,Briar,233,JUNGLE,False,0,0,2,0,0,5733,9,0,2,1,0,9797,0,9356,0,8,0,0,1,True,0,0,False,False,False,False,False,True,0,5607,4750,0,JUNGLE,0,0,0,1103,2003,6692,3047,1036,0,3340,14,0,2,NONE,0,0,1,219,11717,924,3893,0,72,0,0,0,0,0,2,2,0,42661,4057,14364,6022,0,0,SUPPORT,0,27,65,25,5,7,11,2,4,239,False,10,1100,73705,5178,0,18561,12986,0,1,171,123,1,0,19326,196,304,0,0,3,0,0,9,0,1,3,4.0,305.6545615431777,282.26006065795,0.0,1.0,0.0,1100.6893565,0.5,0.5245981546430325,40.000000059604645,0.0,0.0,1.0,0.5,0.1502449617317292,8.0,1.0,"8005, 9111, 9104, 8014","8143, 8135"
767,KR_6975687375,6975687375,CLASSIC,14.4.562.8237,Syndra,134,MIDDLE,True,0,3,3,0,0,13055,15,0,13,2,5488,8197,5488,4421,0,2,0,0,0,True,2,0,False,False,False,False,False,True,3,11952,10250,0,MIDDLE,0,0,0,6655,4646,4645,0,0,3158,3340,17,1,11,MIDDLE,0,11,1,175,105434,17686,5839,0,2,0,0,0,0,0,10,8,0,10504,998,3909,5414,0,0,DUO,0,126,141,34,8,2,12,3,4,254,False,32,1428,124148,20458,0,10142,950,0,173,340,18,1,0,8209,1773,392,2,3,2,0,0,7,0,1,4,14.0,502.1673327210011,859.5565687395302,0.0,1.0,3.0,1428.0858194999998,0.4827586206896552,0.3237413138434178,0.0,0.0,0.0,1.0,7.0,0.2936194267765769,53.0,3.0,"8369, 8304, 8316, 8347","8226, 8210"
768,KR_6988766442,6988766442,CLASSIC,14.5.565.1230,Zeri,221,BOTTOM,False,0,0,3,0,0,6463,10,0,13,1,1101,1314,1101,6263,0,8,0,0,0,True,0,0,False,False,False,False,False,True,0,7123,6050,0,BOTTOM,0,0,0,1055,3087,2031,3009,3086,1043,3340,11,0,3,NONE,238,0,1,319,21221,3671,4818,0,0,0,0,0,0,0,0,4,0,38857,7319,9915,1301,0,0,DUO,0,321,20,18,5,4,6,3,4,303,False,3,1161,76551,11076,0,15019,334,0,126,32,136,1,0,16473,85,285,1,1,5,0,0,1,0,0,1,6.0,367.8346164689435,571.9415632519257,0.0,0.0,1.0,1161.9821694,0.4615384615384615,0.0850770175254371,0.25,0.0,0.0,0.0,0.75,0.2565018931864166,25.25,1.0,"8008, 9111, 9104, 8299","8429, 8451"
769,KR_6912813001,6912813001,CLASSIC,14.1.553.2414,Kaisa,145,TOP,False,0,2,8,0,0,21135,18,0,22,0,2075,8798,2075,27119,0,7,0,0,0,True,19,1,False,False,False,False,False,False,1,14686,13675,0,TOP,0,0,1,6699,3157,3006,6701,3115,1037,3363,23,1,5,TOP,0,3,1,586,42045,11914,2747,0,0,0,1,0,0,0,27,6,0,122397,7692,22725,5645,3,0,SOLO,0,80,98,64,9,6,4,4,12,114,False,1,2457,180235,20488,0,27286,3448,0,221,62,264,1,0,15792,882,1813,0,0,9,0,0,26,0,1,16,13.0,358.53718750842893,500.1827237676238,1.0,0.0,0.0,2457.7574436,0.3421052631578947,0.6395693451189802,0.0,0.0,0.0,1.0,1.8571428571428568,0.1399398216548542,9.0,2.0,"8369, 8304, 8345, 8347","8009, 9103"
770,KR_7024825117,7024825117,CLASSIC,14.7.571.9528,MonkeyKing,62,TOP,False,0,1,11,0,0,16992,17,0,0,5,2267,3956,2267,41421,0,11,0,0,1,True,2,1,False,True,False,False,False,False,0,11550,11713,0,TOP,0,0,4,3075,1036,1036,3047,3071,3078,3364,28,0,2,TOP,18,0,1,326,30019,2732,8035,1,4,0,1,0,0,0,1,6,0,107263,15735,27898,6330,0,0,DUO,0,130,21,83,24,5,12,5,4,517,False,12,2193,144582,19910,0,49994,5360,0,195,69,364,1,0,7300,1442,14061,1,1,11,0,0,16,0,3,5,13.0,315.9349581994038,544.6000627331581,0.0,1.0,1.0,2193.5812607,0.2765957446808511,0.4502273870067322,0.0,0.0,0.0,3.0,1.181818181818182,0.1468604925956106,0.0,1.0,"8010, 9111, 9105, 8299","8473, 8451"
771,KR_7037028222,7037028222,CLASSIC,14.8.576.8838,Ekko,245,JUNGLE,True,0,0,12,0,0,17475,17,0,7,2,0,12859,0,29040,0,3,0,0,2,True,17,0,False,False,False,False,False,False,5,14908,14850,0,JUNGLE,0,0,0,3152,3020,4645,4646,3100,3916,3340,19,4,10,JUNGLE,0,4,1,832,214191,26260,14493,1,183,1,0,1,0,0,14,2,0,34538,3011,19682,1588,0,0,NONE,0,124,63,120,9,4,4,20,11,118,False,20,1964,315012,30911,0,34871,17414,0,30,780,78,1,0,66282,1639,694,0,0,4,0,0,25,0,1,12,22.0,455.388897308252,944.2184226445788,0.0,2.0,0.0,1964.2730209,0.4583333333333333,0.764765797918166,52.000000059604645,6.0,0.0,1.0,7.333333333333333,0.2484038188209835,4.0,1.0,"8128, 8143, 8138, 8135","9105, 9111"
772,KR_6912931867,6912931867,CLASSIC,14.1.553.2414,Velkoz,161,UTILITY,False,0,0,16,0,0,17251,17,0,3,11,1712,7797,1712,12319,0,9,5,0,0,True,0,0,False,False,False,False,False,True,14,12139,10875,0,UTILITY,0,0,2,4646,0,3871,3118,6653,3020,3364,28,1,4,BOTTOM,0,2,1,380,91102,23881,10849,0,0,0,0,0,0,0,5,10,0,4822,460,14100,3014,0,0,SUPPORT,0,180,108,36,18,5,14,6,4,118,False,26,2528,120360,30212,0,26408,1530,0,62,287,244,1,0,24435,5870,1458,1,1,10,0,0,102,5,7,49,20.0,288.11177219441555,717.0232833275279,0.0,2.0,1.0,2528.1718573,0.3174603174603174,2.430601871586966,0.0,0.0,5.0,7.0,2.2222222222222223,0.1710948853052034,17.0,2.0,"8128, 8126, 8120, 8105","8226, 8237"
773,KR_6967370488,6967370488,CLASSIC,14.4.562.8237,Hwei,910,UTILITY,False,1,13,6,0,0,7706,11,0,16,5,1372,1721,1372,6770,0,11,3,0,0,True,10,4,False,False,False,False,False,True,0,8491,8425,0,UTILITY,0,0,0,3871,3118,6653,3145,0,3158,3364,21,1,5,BOTTOM,0,2,1,277,53875,17527,11187,0,0,0,0,0,0,0,2,6,0,7829,1411,11136,3004,0,0,SUPPORT,0,75,61,45,10,5,14,4,4,109,False,34,1534,71548,19651,0,22583,607,0,56,470,208,1,0,9843,712,258,0,1,4,0,0,62,3,6,24,11.0,331.92415264393856,768.1660017099357,0.0,0.0,1.0,1534.9373913,0.6875,2.4517960441923505,0.0,0.0,3.0,6.0,1.0,0.3100593592670307,22.0,1.0,"8229, 8226, 8210, 8237","8106, 8139"
774,KR_6938426788,6938426788,CLASSIC,14.3.558.8314,Blitzcrank,53,UTILITY,False,0,9,8,0,0,7500,11,0,10,6,798,1597,798,14888,0,6,1,0,0,True,6,9,False,False,False,False,False,False,3,6163,5575,0,UTILITY,0,0,2,2055,3082,3869,1029,3002,3117,3364,19,0,0,BOTTOM,0,0,0,441,8500,3392,5731,0,0,0,1,0,0,0,10,10,0,5459,2140,8396,6330,0,0,SUPPORT,0,20,24,17,5,4,14,3,4,95,False,23,1369,18959,6144,0,14595,803,361,33,93,83,3,0,5000,612,467,0,1,10,0,0,43,3,10,14,8.0,270.0231218295238,269.2193147106446,0.0,1.0,1.0,1369.4837423,0.5,1.9188512692031463,0.0,0.0,1.0,10.0,1.3333333333333333,0.1125635213507534,9.0,1.0,"8439, 8463, 8473, 8242","8345, 8347"
775,KR_6904850232,6904850232,CLASSIC,14.1.553.2414,Nami,267,MIDDLE,False,0,0,0,0,0,185,1,0,0,2,0,0,0,70,0,0,0,0,0,False,0,0,False,False,False,False,True,False,0,557,500,0,MIDDLE,0,0,0,1056,2003,0,0,0,0,3340,4,0,0,NONE,0,0,0,0,167,167,0,0,0,0,0,0,0,0,0,8,0,644,252,241,6473,0,0,SUPPORT,0,0,2,0,0,0,12,0,4,195,True,0,117,812,420,0,241,97,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,285.4437876020859,215.4137882513612,0.0,0.0,0.0,117.1439668,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,"8112, 8126, 8138, 8106","8226, 8237"
776,KR_7056938022,7056938022,CLASSIC,14.9.580.2108,Thresh,412,UTILITY,True,0,3,9,0,0,5295,9,0,8,5,820,820,820,6213,0,2,1,0,0,True,0,0,False,False,False,False,False,True,0,4734,4550,0,UTILITY,0,0,0,2055,2031,3876,3050,1028,3111,3364,16,0,1,NONE,0,0,1,544,6381,3448,3318,0,0,0,0,0,0,0,9,10,0,3731,847,5063,6498,0,0,SUPPORT,0,23,16,13,3,4,14,3,4,150,False,25,964,13679,4757,1080,8382,629,311,28,66,28,4,0,3567,462,0,0,1,0,0,0,17,2,2,8,10.0,294.4858006077887,295.9636773373326,0.0,0.0,1.0,964.5383282,0.5,1.0992917914948868,0.0,0.0,1.0,2.0,5.0,0.1216845711269142,2.0,1.0,"8465, 8463, 8473, 8242","8345, 8347"
777,KR_7052558891,7052558891,CLASSIC,14.9.580.2108,Skarner,72,TOP,False,0,0,9,0,0,13137,15,0,0,1,3168,3686,3168,34156,0,5,0,0,0,True,14,7,True,False,False,False,False,True,0,9630,10630,0,TOP,0,0,0,3121,0,0,3068,3111,3075,3340,20,0,1,TOP,28,0,1,635,42651,3724,16799,0,4,0,0,0,0,0,11,1,0,58636,5326,10655,5067,0,0,SOLO,0,176,56,34,9,3,12,5,4,118,False,27,1914,107805,9098,0,29277,3553,0,146,514,165,1,0,6517,48,1822,1,1,5,0,0,20,0,1,11,10.0,301.75871989910024,285.0850825560863,0.0,0.0,1.0,1914.8245333,0.303030303030303,0.646218450682154,0.0,0.0,0.0,1.0,2.0,0.0796506215274954,1.0,1.0,"8229, 8226, 8210, 8237","8444, 8451"
778,KR_6960945862,6960945862,CLASSIC,14.4.561.3953,Karma,43,MIDDLE,True,0,0,10,0,0,15444,16,0,0,5,1553,3130,1553,17146,0,6,1,0,0,True,3,0,False,False,False,False,False,False,0,9837,9875,0,MIDDLE,0,1,0,3118,4628,4629,3158,0,0,3340,21,0,2,MIDDLE,0,0,1,471,85292,18532,7044,0,0,0,0,0,0,0,4,8,0,16417,2099,12263,6386,0,0,SOLO,0,170,40,81,24,4,12,5,4,47,False,45,1861,111891,20799,2616,20712,3153,0,156,306,206,1,0,10181,168,1404,1,2,3,0,0,15,1,2,7,12.0,317.11764528458224,670.481187242027,1.0,0.0,2.0,1861.3324612,0.4137931034482758,0.4977306126730272,0.0,0.0,1.0,2.0,2.0,0.1802462516120313,7.0,1.0,"8229, 8226, 8210, 8237","8345, 8347"
779,KR_6896211874,6896211874,CLASSIC,14.1.552.9668,Jinx,222,BOTTOM,True,0,0,0,0,0,6272,10,0,3,3,2239,2239,2239,4883,0,6,1,0,0,True,0,0,False,False,False,False,False,True,0,5345,5250,0,BOTTOM,0,0,0,3006,2031,2055,1055,1036,6672,3363,15,0,1,NONE,0,0,1,213,1049,144,3992,0,0,0,0,0,0,0,0,9,0,46634,5414,7417,23,0,0,SUPPORT,0,68,6,8,5,3,7,2,4,412,False,4,1123,49465,5558,0,11899,1425,283,93,13,79,3,0,1781,0,488,1,1,1,0,0,8,2,1,4,1.0,285.508296151041,296.84890442113294,0.0,0.0,1.0,1123.461977,0.0526315789473684,0.4564860454715756,0.0,0.0,1.0,1.0,0.1666666666666666,0.1080233111578072,4.0,1.0,"8008, 8009, 9103, 8014","8233, 8236"
